city,month,date,temp_min,temp_max,precipitation
Nimes,2024-02,2024-02-15 00:00:00,6.93448275862069,15.617241379310345,1.5724137931034483
Nimes,2024-03,2024-03-16 00:00:00,7.958064516129032,16.90967741935484,6.641935483870967
Nimes,2024-04,2024-04-15 12:00:00,9.266666666666667,18.96333333333333,2.01
Nimes,2024-05,2024-05-16 00:00:00,11.996774193548386,21.55806451612903,4.864516129032259
Nimes,2024-06,2024-06-15 12:00:00,16.343333333333334,27.28666666666667,2.7299999999999995
Nimes,2024-07,2024-07-16 00:00:00,19.82903225806452,32.12903225806452,1.3774193548387097
Nimes,2024-08,2024-08-16 00:00:00,20.970967741935485,33.34838709677419,0.5645161290322581
Nimes,2024-09,2024-09-15 12:00:00,14.91,24.28666666666667,2.8800000000000003
Nimes,2024-10,2024-10-16 00:00:00,13.658064516129032,21.096774193548388,7.761290322580645
Nimes,2024-11,2024-11-15 12:00:00,8.033333333333333,15.94,1.59
Nimes,2024-12,2024-12-16 00:00:00,4.190322580645161,11.5,0.3870967741935484
Aigues Mortes,2024-01,2024-01-16 00:00:00,4.699999999999999,12.661290322580646,1.3548387096774193
Aigues Mortes,2024-02,2024-02-15 00:00:00,7.158620689655172,15.224137931034482,1.2724137931034483
Aigues Mortes,2024-03,2024-03-16 00:00:00,9.2,16.22258064516129,4.751612903225807
Aigues Mortes,2024-04,2024-04-15 12:00:00,10.620000000000001,18.583333333333332,2.02
Aigues Mortes,2024-05,2024-05-16 00:00:00,13.325806451612904,20.55806451612903,4.174193548387097
Aigues Mortes,2024-06,2024-06-15 12:00:00,17.67,25.133333333333333,1.3933333333333333
Aigues Mortes,2024-07,2024-07-16 00:00:00,20.674193548387095,29.83225806451613,0.8612903225806453
Aigues Mortes,2024-08,2024-08-16 00:00:00,21.92258064516129,30.774193548387096,0.6967741935483871
Aigues Mortes,2024-09,2024-09-15 12:00:00,16.17,23.90666666666667,3.04
Aigues Mortes,2024-10,2024-10-16 00:00:00,14.719354838709679,20.929032258064513,4.632258064516129
Aigues Mortes,2024-11,2024-11-15 12:00:00,8.993333333333334,16.66,2.376666666666667
Aigues Mortes,2024-12,2024-12-16 00:00:00,4.725806451612903,12.316129032258065,0.3612903225806452
Saintes Maries de la mer,2024-01,2024-01-16 00:00:00,5.248387096774193,13.016129032258064,1.1580645161290322
Saintes Maries de la mer,2024-02,2024-02-15 00:00:00,7.8,15.586206896551724,0.9379310344827586
Saintes Maries de la mer,2024-03,2024-03-16 00:00:00,9.474193548387097,16.293548387096774,4.370967741935484
Saintes Maries de la mer,2024-04,2024-04-15 12:00:00,11.07,18.673333333333336,1.9366666666666668
Saintes Maries de la mer,2024-05,2024-05-16 00:00:00,13.538709677419355,20.677419354838708,3.670967741935484
Saintes Maries de la mer,2024-06,2024-06-15 12:00:00,17.8,25.333333333333332,1.12
Saintes Maries de la mer,2024-07,2024-07-16 00:00:00,20.690322580645162,29.77741935483871,0.7161290322580646
Saintes Maries de la mer,2024-08,2024-08-16 00:00:00,22.177419354838708,31.177419354838708,0.6419354838709677
Saintes Maries de la mer,2024-09,2024-09-15 12:00:00,16.406666666666666,23.846666666666668,3.23
Saintes Maries de la mer,2024-10,2024-10-16 00:00:00,14.90967741935484,20.932258064516127,4.851612903225806
Saintes Maries de la mer,2024-11,2024-11-15 12:00:00,9.323333333333332,16.826666666666668,2.26
Saintes Maries de la mer,2024-12,2024-12-16 00:00:00,5.0,12.441935483870967,0.5419354838709678
Collioure,2024-01,2024-01-16 00:00:00,6.816129032258065,14.583870967741936,1.1451612903225807
Collioure,2024-02,2024-02-15 00:00:00,9.010344827586207,17.3,1.9620689655172414
Collioure,2024-03,2024-03-16 00:00:00,9.890322580645162,18.293548387096774,2.416129032258065
Collioure,2024-04,2024-04-15 12:00:00,11.42,20.05666666666667,2.74
Collioure,2024-05,2024-05-16 00:00:00,13.780645161290321,21.448387096774194,2.3
Collioure,2024-06,2024-06-15 12:00:00,18.240000000000002,26.663333333333334,1.5633333333333335
Collioure,2024-07,2024-07-16 00:00:00,21.461290322580645,31.700000000000003,0.49032258064516127
Collioure,2024-08,2024-08-16 00:00:00,22.283870967741933,31.716129032258067,1.0903225806451613
Collioure,2024-09,2024-09-15 12:00:00,16.986666666666668,25.236666666666668,1.7633333333333332
Collioure,2024-10,2024-10-16 00:00:00,15.35483870967742,22.01290322580645,2.267741935483871
Collioure,2024-11,2024-11-15 12:00:00,11.826666666666666,17.62,1.8566666666666667
Collioure,2024-12,2024-12-16 00:00:00,7.438709677419355,13.187096774193549,1.796774193548387
Carcassonne,2024-01,2024-01-16 00:00:00,4.906451612903226,11.661290322580646,0.9161290322580645
Carcassonne,2024-02,2024-02-15 00:00:00,6.406896551724138,13.46206896551724,2.4
Carcassonne,2024-03,2024-03-16 00:00:00,7.593548387096774,16.661290322580644,1.929032258064516
Carcassonne,2024-04,2024-04-15 12:00:00,8.943333333333333,18.03666666666667,2.4699999999999998
Carcassonne,2024-05,2024-05-16 00:00:00,11.419354838709678,20.183870967741935,3.232258064516129
Carcassonne,2024-06,2024-06-15 12:00:00,15.966666666666667,26.113333333333333,1.9566666666666668
Carcassonne,2024-07,2024-07-16 00:00:00,18.58709677419355,30.112903225806452,0.8419354838709678
Carcassonne,2024-08,2024-08-16 00:00:00,19.548387096774192,30.509677419354837,0.5096774193548387
Carcassonne,2024-09,2024-09-15 12:00:00,14.356666666666666,23.226666666666667,1.2266666666666666
Carcassonne,2024-10,2024-10-16 00:00:00,13.635483870967741,20.470967741935485,3.2
Carcassonne,2024-11,2024-11-15 12:00:00,8.926666666666668,16.113333333333333,1.0933333333333333
Carcassonne,2024-12,2024-12-16 00:00:00,4.72258064516129,10.787096774193548,1.0193548387096774
Ariege,2024-01,2024-01-16 00:00:00,-0.29032258064516137,8.238709677419354,2.7161290322580647
Ariege,2024-02,2024-02-15 00:00:00,0.4482758620689655,9.03793103448276,5.572413793103448
Ariege,2024-03,2024-03-16 00:00:00,0.9258064516129032,10.625806451612902,4.129032258064516
Ariege,2024-04,2024-04-15 12:00:00,2.316666666666667,11.543333333333333,4.55
Ariege,2024-05,2024-05-16 00:00:00,5.096774193548387,12.654838709677419,5.300000000000001
Ariege,2024-06,2024-06-15 12:00:00,9.59,16.943333333333335,4.676666666666667
Ariege,2024-07,2024-07-16 00:00:00,12.129032258064516,21.37741935483871,4.006451612903225
Ariege,2024-08,2024-08-16 00:00:00,13.109677419354838,20.799999999999997,2.916129032258065
Ariege,2024-09,2024-09-15 12:00:00,7.693333333333333,15.01,5.243333333333334
Ariege,2024-10,2024-10-16 00:00:00,7.32258064516129,14.906451612903227,5.003225806451613
Ariege,2024-11,2024-11-15 12:00:00,3.5533333333333332,11.766666666666667,4.083333333333333
Ariege,2024-12,2024-12-16 00:00:00,-1.032258064516129,6.290322580645161,6.096774193548387
Toulouse,2024-01,2024-01-16 00:00:00,3.8419354838709676,10.832258064516129,1.8580645161290323
Toulouse,2024-02,2024-02-15 00:00:00,5.258620689655173,12.572413793103449,3.1655172413793102
Toulouse,2024-03,2024-03-16 00:00:00,6.800000000000001,15.87741935483871,2.9806451612903224
Toulouse,2024-04,2024-04-15 12:00:00,7.83,17.203333333333333,2.256666666666667
Toulouse,2024-05,2024-05-16 00:00:00,10.429032258064517,19.551612903225806,3.4451612903225803
Toulouse,2024-06,2024-06-15 12:00:00,14.986666666666668,24.413333333333334,3.4166666666666665
Toulouse,2024-07,2024-07-16 00:00:00,17.187096774193545,27.9,3.2161290322580642
Toulouse,2024-08,2024-08-16 00:00:00,17.548387096774192,28.21935483870968,1.3806451612903228
Toulouse,2024-09,2024-09-15 12:00:00,12.966666666666667,21.60666666666667,2.8433333333333333
Toulouse,2024-10,2024-10-16 00:00:00,12.609677419354838,20.26451612903226,3.1806451612903226
Toulouse,2024-11,2024-11-15 12:00:00,7.733333333333333,15.979999999999999,1.6933333333333331
Toulouse,2024-12,2024-12-16 00:00:00,3.8161290322580643,9.922580645161291,1.8096774193548386
Montauban,2024-01,2024-01-16 00:00:00,2.9935483870967743,10.029032258064515,1.5612903225806452
Montauban,2024-02,2024-02-15 00:00:00,4.986206896551724,12.365517241379312,3.472413793103448
Montauban,2024-03,2024-03-16 00:00:00,6.370967741935484,15.787096774193548,4.206451612903226
Montauban,2024-04,2024-04-15 12:00:00,7.576666666666667,17.62,2.7199999999999998
Montauban,2024-05,2024-05-16 00:00:00,10.254838709677419,19.61935483870968,3.809677419354839
Montauban,2024-06,2024-06-15 12:00:00,14.693333333333333,24.63,2.0166666666666666
Montauban,2024-07,2024-07-16 00:00:00,17.135483870967743,28.24516129032258,1.3806451612903226
Montauban,2024-08,2024-08-16 00:00:00,17.11935483870968,28.64516129032258,1.3548387096774193
Montauban,2024-09,2024-09-15 12:00:00,12.57,21.3,3.7966666666666664
Montauban,2024-10,2024-10-16 00:00:00,12.125806451612902,20.39032258064516,4.309677419354839
Montauban,2024-11,2024-11-15 12:00:00,6.786666666666666,16.193333333333335,1.7733333333333334
Montauban,2024-12,2024-12-16 00:00:00,2.7516129032258063,9.525806451612903,1.2161290322580647
Biarritz,2024-01,2024-01-16 00:00:00,5.064516129032258,13.32258064516129,3.1225806451612903
Biarritz,2024-02,2024-02-15 00:00:00,7.462068965517242,14.36896551724138,6.793103448275862
Biarritz,2024-03,2024-03-16 00:00:00,7.648387096774194,16.3,7.809677419354839
Biarritz,2024-04,2024-04-15 12:00:00,8.726666666666667,17.826666666666664,3.9699999999999998
Biarritz,2024-05,2024-05-16 00:00:00,10.980645161290322,18.53548387096774,4.5
Biarritz,2024-06,2024-06-15 12:00:00,14.596666666666666,21.39333333333333,4.086666666666667
Biarritz,2024-07,2024-07-16 00:00:00,16.580645161290324,24.345161290322583,1.3193548387096774
Biarritz,2024-08,2024-08-16 00:00:00,17.27741935483871,25.37741935483871,1.7709677419354841
Biarritz,2024-09,2024-09-15 12:00:00,13.603333333333333,20.7,7.9
Biarritz,2024-10,2024-10-16 00:00:00,12.651612903225805,21.083870967741937,5.874193548387097
Biarritz,2024-11,2024-11-15 12:00:00,8.863333333333333,17.71333333333333,3.73
Biarritz,2024-12,2024-12-16 00:00:00,5.990322580645161,12.241935483870968,4.906451612903226
Bayonne,2024-01,2024-01-16 00:00:00,5.512903225806451,13.764516129032257,3.1225806451612903
Bayonne,2024-02,2024-02-15 00:00:00,7.910344827586207,14.817241379310344,6.793103448275862
Bayonne,2024-03,2024-03-16 00:00:00,8.103225806451613,16.748387096774195,7.809677419354839
Bayonne,2024-04,2024-04-15 12:00:00,9.19,18.293333333333333,3.9699999999999998
Bayonne,2024-05,2024-05-16 00:00:00,11.416129032258064,18.98709677419355,4.5
Bayonne,2024-06,2024-06-15 12:00:00,15.046666666666665,21.84333333333333,4.086666666666667
Bayonne,2024-07,2024-07-16 00:00:00,17.0258064516129,24.796774193548387,1.3193548387096774
Bayonne,2024-08,2024-08-16 00:00:00,17.725806451612904,25.83225806451613,1.7709677419354841
Bayonne,2024-09,2024-09-15 12:00:00,14.05,21.163333333333334,7.9
Bayonne,2024-10,2024-10-16 00:00:00,13.09032258064516,21.529032258064515,5.874193548387097
Bayonne,2024-11,2024-11-15 12:00:00,9.31,18.176666666666666,3.73
Bayonne,2024-12,2024-12-16 00:00:00,6.445161290322581,12.696774193548388,4.906451612903226
La Rochelle,2024-01,2024-01-16 00:00:00,4.848387096774194,9.858064516129033,2.4967741935483874
La Rochelle,2024-02,2024-02-15 00:00:00,7.713793103448276,12.258620689655173,5.686206896551725
La Rochelle,2024-03,2024-03-16 00:00:00,7.996774193548387,13.158064516129032,3.906451612903226
La Rochelle,2024-04,2024-04-15 12:00:00,9.45,15.066666666666666,2.55
La Rochelle,2024-05,2024-05-16 00:00:00,12.170967741935485,17.15806451612903,4.361290322580645
La Rochelle,2024-06,2024-06-15 12:00:00,14.520000000000001,20.720000000000002,2.4866666666666664
La Rochelle,2024-07,2024-07-16 00:00:00,16.648387096774194,22.806451612903224,0.9258064516129032
La Rochelle,2024-08,2024-08-16 00:00:00,16.64516129032258,23.79032258064516,2.1225806451612903
La Rochelle,2024-09,2024-09-15 12:00:00,13.663333333333332,19.543333333333333,4.5600000000000005
La Rochelle,2024-10,2024-10-16 00:00:00,12.612903225806452,18.448387096774194,4.683870967741935
La Rochelle,2024-11,2024-11-15 12:00:00,8.979999999999999,15.193333333333333,1.95
La Rochelle,2024-12,2024-12-16 00:00:00,5.935483870967742,10.425806451612903,2.0483870967741935
